4|3048|CRUZ PVC ROSCADA|BR-4 DE 3/4"|1.05|0.04|1|115|0.91|0.91|0.04|0.87|26.25
3|3048|CRUZ PVC ROSCADA|BR-4 DE 3/4"|1.05|0.04|9|115|0.91|8.19|0.36|7.83|26.25
4|3168|NEPLO GALVANIZADO|DE 1/2" x 5"|0.76|0.01|107|125|0.61|65.27|1.07|64.2|76
3|3168|NEPLO GALVANIZADO|DE 1/2" x 5"|0.76|0.01|1035|125|0.61|631.35|10.35|621|76
4|3190|NEPLO GALVANIZADO|DE 3/4" x 6"|1.06|0.09|50|125|0.85|42.5|4.5|38|11.78
3|3190|NEPLO GALVANIZADO|DE 3/4" x 6"|1.06|0.09|410|125|0.85|348.5|36.9|311.6|11.78
4|3206|NEPLO GALVANIZADO|DE 1" x 5"|1.5|0.01|40|125|1.2|48|0.4|47.6|150
3|3206|NEPLO GALVANIZADO|DE 1" x 5"|1.5|0.01|272|125|1.2|326.4|2.72|323.68|150
4|3224|NEPLO GALVANIZADO|DE 1-1/4" x 5"|1.77|0.1|16|125|1.42|22.72|1.6|21.12|17.7
3|3224|NEPLO GALVANIZADO|DE 1-1/4" x 5"|1.77|0.1|530|125|1.42|752.6|53|699.6|17.7
4|3306|NEPLO GALVANIZADO|DE 4" x 3-1/2"|11.08|0.01|10|125|8.86|88.6|0.1|88.5|1108
3|3306|NEPLO GALVANIZADO|DE 4" x 3-1/2"|11.08|0.01|167|125|8.86|1479.62|1.67|1477.95|1108
4|3320|NEPLO GALV. REDUCIDO CON TUERCA|DE 3/4" x 1/2"|0.68|0.05|5|175|0.39|1.95|0.25|1.7|13.6
3|3320|NEPLO GALV. REDUCIDO CON TUERCA|DE 3/4" x 1/2"|0.68|0.05|26|175|0.39|10.14|1.3|8.84|13.6
4|3322|NEPLO GALV. REDUCIDO CON TUERCA|DE 1" x 1/2"|0.81|0.06|7|175|0.46|3.22|0.42|2.8|13.5
3|3322|NEPLO GALV. REDUCIDO CON TUERCA|DE 1" x 1/2"|0.81|0.06|85|175|0.46|39.1|5.1|34|13.5
3|3324|NEPLO GALV. REDUCIDO CON TUERCA|DE 1" x 3/4"|0.81|0.06|27|175|0.46|12.42|1.62|10.8|13.5
4|3404|NEPLO NEGRO|DE 1-1/4" x 2"|1.21|0.07|28|125|0.97|27.16|1.96|25.2|17.29
3|3404|NEPLO NEGRO|DE 1-1/4" x 2"|1.21|0.07|265|125|0.97|257.05|18.55|238.5|17.29
4|3406|NEPLO NEGRO|DE 1-1/4" x 2-1/2"|1.28|0.1|20|125|1.02|20.4|2|18.4|12.8
3|3406|NEPLO NEGRO|DE 1-1/4" x 2-1/2"|1.28|0.1|80|125|1.02|81.6|8|73.6|12.8
3|3508|REDUCCION CONCENTRICA P/SOLDAR ASTM A-234  CED-40|DE 1" x 1/2"|2.17|0.12|14|125|1.74|24.36|1.68|22.68|18.08
4|3508|REDUCCION CONCENTRICA P/SOLDAR ASTM A-234  CED-40|DE 1" x 1/2"|2.17|0.12|21|165|1.32|27.72|2.52|25.2|18.08
3|3516|REDUCCION CONCENTRICA P/SOLDAR ASTM A-234  CED-40|DE 1-1/2" x 3/4"|3.5|0.1|17|125|2.8|47.6|1.7|45.9|35
4|3558|REDUCCION COBRE (SOPLADO)|600-R/101-R DE 1/2" A 3/8"|0.92|0.06|25|125|0.74|18.5|1.5|17|15.33
3|3558|REDUCCION COBRE (SOPLADO)|600-R/101-R DE 1/2" A 3/8"|0.92|0.06|385|125|0.74|284.9|23.1|261.8|15.33
4|3642|REDUCCION GALV. CLASE 150|DE 1/2" x 1/4"|1.65|0.01|139|175|0.94|130.66|1.39|129.27|165
3|3642|REDUCCION GALV. CLASE 150|DE 1/2" x 1/4"|1.65|0.01|1192|175|0.94|1120.48|11.92|1108.56|165
4|3646|REDUCCION GALV. CLASE 150|DE 3/4" x 3/8"|2.02|0.01|194|175|1.15|223.1|1.94|221.16|202
3|3646|REDUCCION GALV. CLASE 150|DE 3/4" x 3/8"|2.02|0.01|777|175|1.15|893.55|7.77|885.78|202
4|3648|REDUCCION GALV. CLASE 150|DE 3/4" x 1/2"|1.92|0.09|15|175|1.1|16.5|1.35|15.15|21.33
3|3648|REDUCCION GALV. CLASE 150|DE 3/4" x 1/2"|1.92|0.09|23|175|1.1|25.3|2.07|23.23|21.33
4|3656|REDUCCION GALV. CLASE 150|DE 1-1/4" x 1/2"|2.97|0.03|39|175|1.7|66.3|1.17|65.13|99
3|3656|REDUCCION GALV. CLASE 150|DE 1-1/4" x 1/2"|2.97|0.03|403|175|1.7|685.1|12.09|673.01|99
4|3658|REDUCCION GALV. CLASE 150|DE 1-1/4" x 3/4"|2.97|0.03|130|175|1.7|221|3.9|217.1|99
3|3658|REDUCCION GALV. CLASE 150|DE 1-1/4" x 3/4"|2.97|0.03|286|175|1.7|486.2|8.58|477.62|99
4|3664|REDUCCION GALV. CLASE 150|DE 1-1/2" x 3/4"|3.62|0.12|49|175|2.07|101.43|5.88|95.55|30.17
3|3664|REDUCCION GALV. CLASE 150|DE 1-1/2" x 3/4"|3.62|0.12|207|175|2.07|428.49|24.84|403.65|30.17
4|3672|REDUCCION GALV. CLASE 150|DE 2" x 3/4"|5.53|0.07|93|175|3.16|293.88|6.51|287.37|79
3|3672|REDUCCION GALV. CLASE 150|DE 2" x 3/4"|5.53|0.07|142|175|3.16|448.72|9.94|438.78|79
4|3676|REDUCCION GALV. CLASE 150|DE 2" x 1-1/4"|5.53|0.07|31|175|3.16|97.96|2.17|95.79|79
3|3676|REDUCCION GALV. CLASE 150|DE 2" x 1-1/4"|5.53|0.07|68|175|3.16|214.88|4.76|210.12|79
4|3684|REDUCCION GALV. CLASE 150|DE 2-1/2" x 1-1/2"|9.27|0.11|13|175|5.3|68.9|1.43|67.47|84.27
3|3684|REDUCCION GALV. CLASE 150|DE 2-1/2" x 1-1/2"|9.27|0.11|68|175|5.3|360.4|7.48|352.92|84.27
4|3686|REDUCCION GALV. CLASE 150|DE 2-1/2" x 2"|9.27|0.12|0|175|5.3|0|0|0|77.25
3|3686|REDUCCION GALV. CLASE 150|DE 2-1/2" x 2"|9.27|0.12|0|165|5.62|0|0|0|77.25
4|3702|REDUCCION NEGRA CLASE 150|DE 3/4 x 1/4"|1.86|0.02|5|175|1.06|5.3|0.1|5.2|93
3|3702|REDUCCION NEGRA CLASE 150|DE 3/4 x 1/4"|1.86|0.02|198|175|1.06|209.88|3.96|205.92|93
4|3704|REDUCCION NEGRA CLASE 150|DE 1" x 3/8"|3.12|0.01|18|175|1.78|32.04|0.18|31.86|312
3|3704|REDUCCION NEGRA CLASE 150|DE 1" x 3/8"|3.12|0.01|25|175|1.78|44.5|0.25|44.25|312
3|3708|REDUCCION NEGRA CLASE 150|DE 3/8" x 1/4"|1.45|0.04|1|175|0.83|0.83|0.04|0.79|36.25
4|3708|REDUCCION NEGRA CLASE 150|DE 3/8" x 1/4"|1.45|0.04|1|175|0.83|0.83|0.04|0.79|36.25
4|3710|REDUCCION NEGRA CLASE 150|DE 1/2" x 1/4"|1.72|0.01|5|175|0.98|4.9|0.05|4.85|172
3|3710|REDUCCION NEGRA CLASE 150|DE 1/2" x 1/4"|1.72|0.01|255|175|0.98|249.9|2.55|247.35|172
3|3712|REDUCCION NEGRA CLASE 150|DE 1/2" x 3/8"|1.72|0.04|1|175|0.98|0.98|0.04|0.94|43
4|3714|REDUCCION NEGRA CLASE 150|DE 3/4" x 3/8"|1.86|0.02|134|175|1.06|142.04|2.68|139.36|93
3|3714|REDUCCION NEGRA CLASE 150|DE 3/4" x 3/8"|1.86|0.02|194|175|1.06|205.64|3.88|201.76|93
4|3716|REDUCCION NEGRA CLASE 150|DE 3/4" x 1/2"|1.86|0.05|1|175|1.06|1.06|0.05|1.01|37.2
3|3716|REDUCCION NEGRA CLASE 150|DE 3/4" x 1/2"|1.86|0.05|1590|175|1.06|1685.4|79.5|1605.9|37.2
4|3722|REDUCCION NEGRA CLASE 150|DE 1-1/4" x 1/2"|1.96|0.03|10|175|1.12|11.2|0.3|10.9|65.33
3|3722|REDUCCION NEGRA CLASE 150|DE 1-1/4" x 1/2"|1.96|0.03|205|175|1.12|229.6|6.15|223.45|65.33
4|3728|REDUCCION NEGRA CLASE 150|DE 1-1/2" x 1/2"|3.03|0.12|119|175|1.73|205.87|14.28|191.59|25.25
3|3728|REDUCCION NEGRA CLASE 150|DE 1-1/2" x 1/2"|3.03|0.12|204|175|1.73|352.92|24.48|328.44|25.25
4|3730|REDUCCION NEGRA CLASE 150|DE 1-1/2" x 3/4"|3.02|0.03|95|175|1.73|164.35|2.85|161.5|100.67
3|3730|REDUCCION NEGRA CLASE 150|DE 1-1/2" x 3/4"|3.02|0.03|266|175|1.73|460.18|7.98|452.2|100.67
3|3734|REDUCCION NEGRA CLASE 150|DE 1-1/2" x 1-1/4"|3.03|0.03|1|175|1.73|1.73|0.03|1.7|101
4|3734|REDUCCION NEGRA CLASE 150|DE 1-1/2" x 1-1/4"|3.03|0.03|63|175|1.73|108.99|1.89|107.1|101
4|3738|REDUCCION NEGRA CLASE 150|DE 2" x 3/4"|5.98|0.05|125|175|3.42|427.5|6.25|421.25|119.6
3|3738|REDUCCION NEGRA CLASE 150|DE 2" x 3/4"|5.98|0.05|131|175|3.42|448.02|6.55|441.47|119.6
4|3742|REDUCCION NEGRA CLASE 150|DE 2" x 1-1/4"|5.98|0.05|35|175|3.42|119.7|1.75|117.95|119.6
3|3742|REDUCCION NEGRA CLASE 150|DE 2" x 1-1/4"|5.98|0.05|40|175|3.42|136.8|2|134.8|119.6
4|3748|REDUCCION NEGRA CLASE 150|DE 2-1/2" x 2"|9.03|0.11|25|175|5.16|129|2.75|126.25|82.09
3|3748|REDUCCION NEGRA CLASE 150|DE 2-1/2" x 2"|9.03|0.11|174|175|5.16|897.84|19.14|878.7|82.09
4|3860|REDUCTOR FLEX|DE 3/4 A 1/2"|1.72|0.01|45|125|1.38|62.1|0.45|61.65|172
3|3860|REDUCTOR FLEX|DE 3/4 A 1/2"|1.72|0.01|160|123.5|1.39|222.4|1.6|220.8|172
4|3862|REDUCTOR FLEX|DE 1" A 1/2"|1.95|0.01|1|125|1.56|1.56|0.01|1.55|195
3|3862|REDUCTOR FLEX|DE 1" A 1/2"|1.95|0.01|86|123.5|1.58|135.88|0.86|135.02|195
4|3868|REDUCTOR FLEX|DE 1-1/4 A 3/4"|1.95|0.01|1|125|1.56|1.56|0.01|1.55|195
3|3868|REDUCTOR FLEX|DE 1-1/4 A 3/4"|1.95|0.01|132|123.5|1.58|208.56|1.32|207.24|195
4|3870|REDUCTOR FLEX|DE 1-1/4 A 1"|1.95|0.01|7|125|1.56|10.92|0.07|10.85|195
3|3870|REDUCTOR FLEX|DE 1-1/4 A 1"|1.95|0.01|136|123.5|1.58|214.88|1.36|213.52|195
4|3874|REDUCTOR FLEX|DE 1-1/2 A 3/4"|2.11|0.02|35|125|1.69|59.15|0.7|58.45|105.5
3|3874|REDUCTOR FLEX|DE 1-1/2 A 3/4"|2.11|0.02|156|123.5|1.71|266.76|3.12|263.64|105.5
4|3878|REDUCTOR FLEX|DE 1-1/2 A 1-1/4"|1.67|0.02|17|125|1.34|22.78|0.34|22.44|83.5
3|3878|REDUCTOR FLEX|DE 1-1/2 A 1-1/4"|1.67|0.02|43|123.5|1.35|58.05|0.86|57.19|83.5
4|3884|REDUCTOR FLEX|DE 2" A 1"|3|0.03|3|125|2.4|7.2|0.09|7.11|100
3|3884|REDUCTOR FLEX|DE 2" A 1"|3|0.03|21|123.5|2.43|51.03|0.63|50.4|100
4|3886|REDUCTOR FLEX|DE 2" A 1-1/4"|2.81|0.03|10|125|2.25|22.5|0.3|22.2|93.67
3|3886|REDUCTOR FLEX|DE 2" A 1-1/4"|2.81|0.03|168|123.5|2.28|383.04|5.04|378|93.67
4|3892|REDUCTOR POLIPROPILENO|DE 3/4" A 1/2" (AGUA CALIENTE CPVC)|0.47|0.03|1|125|0.38|0.38|0.03|0.35|15.67
4|4004|REJILLA DE ALUMINIO|CUADRADA DE 6"|0.42|0.01|27|125|0.34|9.18|0.27|8.91|42
4|4062|U PVC DESAGUE|DE 110mm. SIN REGISTRO|3.76|0.02|3|125|3.01|9.03|0.06|8.97|188
4|4080|TAPON COBRE (SOPLADO)|No. 617 DE 3/4" HEMBRA|0.74|0.05|1|125|0.59|0.59|0.05|0.54|14.8
3|4080|TAPON COBRE (SOPLADO)|No. 617 DE 3/4" HEMBRA|0.74|0.05|205|125|0.59|120.95|10.25|110.7|14.8
4|4108|TAPON GALV. HEMBRA CLASE 150|DE 1/4" LISO|1.63|0.01|67|175|0.93|62.31|0.67|61.64|163
3|4108|TAPON GALV. HEMBRA CLASE 150|DE 1/4" LISO|1.63|0.01|401|175|0.93|372.93|4.01|368.92|163
4|4110|TAPON GALV. HEMBRA CLASE 150|DE 3/8" REFORZADO|1.63|0.01|99|175|0.93|92.07|0.99|91.08|163
3|4110|TAPON GALV. HEMBRA CLASE 150|DE 3/8" REFORZADO|1.63|0.01|1254|175|0.93|1166.22|12.54|1153.68|163
4|4114|TAPON GALV. HEMBRA CLASE 150|DE 3/4" REFORZADO|1.08|0.01|37|175|0.62|22.94|0.37|22.57|108
3|4114|TAPON GALV. HEMBRA CLASE 150|DE 3/4" REFORZADO|1.08|0.01|708|175|0.62|438.96|7.08|431.88|108
4|4116|TAPON GALV. HEMBRA CLASE 150|DE 1" REFORZADO|2|0.08|25|175|1.14|28.5|2|26.5|25
3|4116|TAPON GALV. HEMBRA CLASE 150|DE 1" REFORZADO|2|0.08|188|175|1.14|214.32|15.04|199.28|25
4|4206|TAPON NEGRO HEMBRA CLASE 150|DE 1/4" LISO|1.37|0.04|251|175|0.78|195.78|10.04|185.74|34.25
3|4206|TAPON NEGRO HEMBRA CLASE 150|DE 1/4" LISO|1.37|0.04|574|175|0.78|447.72|22.96|424.76|34.25
4|4208|TAPON NEGRO HEMBRA CLASE 150|DE 3/8" LISO|1.37|0.01|430|175|0.78|335.4|4.3|331.1|137
3|4208|TAPON NEGRO HEMBRA CLASE 150|DE 3/8" LISO|1.37|0.01|649|175|0.78|506.22|6.49|499.73|137
4|4210|TAPON NEGRO HEMBRA CLASE 150|DE 1/2" LISO|1.37|0.01|832|175|0.78|648.96|8.32|640.64|137
3|4210|TAPON NEGRO HEMBRA CLASE 150|DE 1/2" LISO|1.37|0.01|4994|175|0.78|3895.32|49.94|3845.38|137
4|4212|TAPON NEGRO HEMBRA CLASE 150|DE 3/4" LISO|2.31|0.01|438|175|1.32|578.16|4.38|573.78|231
3|4212|TAPON NEGRO HEMBRA CLASE 150|DE 3/4" LISO|2.31|0.01|1393|175|1.32|1838.76|13.93|1824.83|231
4|4214|TAPON NEGRO HEMBRA CLASE 150|DE 1" LISO|2.09|0.02|170|175|1.19|202.3|3.4|198.9|104.5
3|4214|TAPON NEGRO HEMBRA CLASE 150|DE 1" LISO|2.09|0.02|719|175|1.19|855.61|14.38|841.23|104.5
4|4216|TAPON NEGRO HEMBRA CLASE 150|DE 1-1/4" LISO|3.31|0.02|61|175|1.89|115.29|1.22|114.07|165.5
3|4216|TAPON NEGRO HEMBRA CLASE 150|DE 1-1/4" LISO|3.31|0.02|561|175|1.89|1060.29|11.22|1049.07|165.5
4|4218|TAPON NEGRO HEMBRA CLASE 150|DE 1-1/2" LISO|3.56|0.1|46|175|2.03|93.38|4.6|88.78|35.6
3|4218|TAPON NEGRO HEMBRA CLASE 150|DE 1-1/2" LISO|3.56|0.1|117|175|2.03|237.51|11.7|225.81|35.6
3|4228|TAPON NEGRO MACHO CLASE 150|DE 1/4"|0.78|0.06|72|175|0.45|32.4|4.32|28.08|13
4|4228|TAPON NEGRO MACHO CLASE 150|DE 1/4"|0.78|0.06|252|175|0.45|113.4|15.12|98.28|13
3|4230|TAPON NEGRO MACHO CLASE 150|DE 3/8"|0.82|0.03|30|175|0.47|14.1|0.9|13.2|27.33
4|4232|TAPON NEGRO MACHO CLASE 150|DE 1/2"|0.82|0.03|55|175|0.47|25.85|1.65|24.2|27.33
3|4232|TAPON NEGRO MACHO CLASE 150|DE 1/2"|0.82|0.03|653|175|0.47|306.91|19.59|287.32|27.33
4|4234|TAPON NEGRO MACHO CLASE 150|DE 3/4"|1.07|0.01|80|175|0.61|48.8|0.8|48|107
3|4234|TAPON NEGRO MACHO CLASE 150|DE 3/4"|1.07|0.01|3144|175|0.61|1917.84|31.44|1886.4|107
4|4238|TAPON NEGRO MACHO CLASE 150|DE 1-1/4"|2.32|0.02|90|175|1.33|119.7|1.8|117.9|116
3|4238|TAPON NEGRO MACHO CLASE 150|DE 1-1/4"|2.32|0.02|184|175|1.33|244.72|3.68|241.04|116
4|4240|TAPON NEGRO MACHO CLASE 150|DE 1-1/2"|2.54|0.02|33|175|1.45|47.85|0.66|47.19|127
3|4240|TAPON NEGRO MACHO CLASE 150|DE 1-1/2"|2.54|0.02|162|175|1.45|234.9|3.24|231.66|127
4|4242|TAPON NEGRO MACHO CLASE 150|DE 2"|3.32|0.03|26|175|1.9|49.4|0.78|48.62|110.67
3|4242|TAPON NEGRO MACHO CLASE 150|DE 2"|3.32|0.03|148|175|1.9|281.2|4.44|276.76|110.67
4|4250|TAPON FLEX MACHO NO.82|DE 1/2"|0.41|0.01|17|125|0.33|5.61|0.17|5.44|41
3|4250|TAPON FLEX MACHO NO.82|DE 1/2"|0.41|0.01|44|123.5|0.33|14.52|0.44|14.08|41
4|4254|TAPON FLEX MACHO NO.82|DE 1"|0.58|0.01|8|125|0.46|3.68|0.08|3.6|58
3|4254|TAPON FLEX MACHO NO.82|DE 1"|0.58|0.01|19|123.5|0.47|8.93|0.19|8.74|58
4|4256|TAPON FLEX MACHO NO.82|DE 1-1/4"|0.72|0.01|19|125|0.58|11.02|0.19|10.83|72
3|4256|TAPON FLEX MACHO NO.82|DE 1-1/4"|0.72|0.01|33|123.5|0.58|19.14|0.33|18.81|72
3|4258|TAPON FLEX MACHO NO.82|DE 1-1/2"|0.8|0.01|4|123.5|0.65|2.6|0.04|2.56|80
4|4258|TAPON FLEX MACHO NO.82|DE 1-1/2"|0.8|0.01|7|125|0.64|4.48|0.07|4.41|80
3|4266|TAPON P-SOLDAR|DE 1/2"|2.07|0.01|1|125|1.66|1.66|0.01|1.65|207
4|4268|TAPON P-SOLDAR|DE 3/4"|2.07|0.01|2|165|1.25|2.5|0.02|2.48|207
3|4268|TAPON P-SOLDAR|DE 3/4"|2.07|0.01|17|125|1.66|28.22|0.17|28.05|207
3|4272|TAPON P-SOLDAR|DE 1-1/4"|2.28|0.01|1|125|1.82|1.82|0.01|1.81|228
4|4272|TAPON P-SOLDAR|DE 1-1/4"|2.28|0.01|2|165|1.38|2.76|0.02|2.74|228
3|4274|TAPON P-SOLDAR|DE 1-1/2"|2.36|0.01|2|125|1.89|3.78|0.02|3.76|236
4|4350|TAPON HEMBRA PVC ROSCADO|DE 1"|0.3|0.01|6|115|0.26|1.56|0.06|1.5|30
3|4350|TAPON HEMBRA PVC ROSCADO|DE 1"|0.3|0.01|489|115|0.26|127.14|4.89|122.25|30
4|4352|TAPON HEMBRA PVC ROSCADO|DE 1-1/4"|0.55|0.02|29|115|0.48|13.92|0.58|13.34|27.5
3|4352|TAPON HEMBRA PVC ROSCADO|DE 1-1/4"|0.55|0.02|427|115|0.48|204.96|8.54|196.42|27.5
4|4354|TAPON HEMBRA PVC ROSCADO|DE 1-1/2"|0.7|0.02|20|115|0.61|12.2|0.4|11.8|35
3|4354|TAPON HEMBRA PVC ROSCADO|DE 1-1/2"|0.7|0.02|431|115|0.61|262.91|8.62|254.29|35
4|4360|TAPON MACHO  PVC ROSCADO|DE 3/4"|0.89|0.01|14|115|0.77|10.78|0.14|10.64|89
3|4360|TAPON MACHO  PVC ROSCADO|DE 3/4"|0.89|0.01|20|115|0.77|15.4|0.2|15.2|89
4|4362|TAPON MACHO  PVC ROSCADO|DE 1"|1.35|0.01|71|115|1.17|83.07|0.71|82.36|135
3|4362|TAPON MACHO  PVC ROSCADO|DE 1"|1.35|0.01|176|115|1.17|205.92|1.76|204.16|135
4|4364|TAPON MACHO  PVC ROSCADO|DE 1-1/4"|1.53|0.01|49|115|1.33|65.17|0.49|64.68|153
3|4364|TAPON MACHO  PVC ROSCADO|DE 1-1/4"|1.53|0.01|92|115|1.33|122.36|0.92|121.44|153
3|4366|TAPON MACHO  PVC ROSCADO|DE 1-1/2"|1.54|0.01|19|115|1.34|25.46|0.19|25.27|154
4|4366|TAPON MACHO  PVC ROSCADO|DE 1-1/2"|1.54|0.01|32|115|1.34|42.88|0.32|42.56|154
4|4390|TEE FLEX|DE 1-1/4"|4.71|0.02|33|125|3.77|124.41|0.66|123.75|235.5
3|4390|TEE FLEX|DE 1-1/4"|4.71|0.02|165|123.5|3.81|628.65|3.3|625.35|235.5
4|4392|TEE FLEX|DE 1-1/2"|2.86|0.03|11|125|2.29|25.19|0.33|24.86|95.33
3|4392|TEE FLEX|DE 1-1/2"|2.86|0.03|42|123.5|2.32|97.44|1.26|96.18|95.33
4|4410|TEE FLEX COMBINADA C-ROSCA|DE 1/2"|1.57|0.01|29|125|1.26|36.54|0.29|36.25|157
4|4412|TEE FLEX COMBINADA C-ROSCA|DE  3/4"|1.67|0.01|29|125|1.34|38.86|0.29|38.57|167
4|4414|TEE FLEX COMBINADA C-ROSCA|DE  1"|1.99|0.01|32|125|1.59|50.88|0.32|50.56|199
4|4418|TEE FLEX COMBINADA C-ROSCA|DE 1-1/2"|2.41|0.01|17|125|1.93|32.81|0.17|32.64|241
4|4446|TEE COBRE (FUNDICION)|No. 711 DE 3/8" SO-SO|2.99|0.01|1|125|2.39|2.39|0.01|2.38|299
3|4448|TEE COBRE (FUNDICION)|No. 711 DE 1/2" SO-SO|0.97|0.01|1|125|0.78|0.78|0.01|0.77|97
4|4448|TEE COBRE (FUNDICION)|No. 711 DE 1/2" SO-SO|0.97|0.01|28|125|0.78|21.84|0.28|21.56|97
3|4450|TEE COBRE (FUNDICION)|No. 711 DE 3/4" SO-SO|2.31|0.01|26|125|1.85|48.1|0.26|47.84|231
4|4450|TEE COBRE (FUNDICION)|No. 711 DE 3/4" SO-SO|2.31|0.01|43|125|1.85|79.55|0.43|79.12|231
4|4522|TEE GALV. 4 VIAS CLASE 150|DE 3/8"|1.87|0.01|4|175|1.07|4.28|0.04|4.24|187
3|4522|TEE GALV. 4 VIAS CLASE 150|DE 3/8"|1.87|0.01|11|175|1.07|11.77|0.11|11.66|187
4|4524|TEE GALV. 4 VIAS CLASE 150|DE 1/2"|6.13|0.01|20|175|3.5|70|0.2|69.8|613
3|4524|TEE GALV. 4 VIAS CLASE 150|DE 1/2"|6.13|0.01|121|175|3.5|423.5|1.21|422.29|613
4|4528|TEE GALV. 4 VIAS CLASE 150|DE 1"|5.43|0.04|27|175|3.1|83.7|1.08|82.62|135.75
3|4528|TEE GALV. 4 VIAS CLASE 150|DE 1"|5.43|0.04|15|175|3.1|46.5|0.6|45.9|135.75
4|4530|TEE GALV. 4 VIAS CLASE 150|DE 1-1/4"|7.78|0.05|15|175|4.45|66.75|0.75|66|155.6
3|4530|TEE GALV. 4 VIAS CLASE 150|DE 1-1/4"|7.78|0.05|179|175|4.45|796.55|8.95|787.6|155.6
4|4532|TEE GALV. 4 VIAS CLASE 150|DE 1-1/2"|9.65|0.06|29|175|5.51|159.79|1.74|158.05|160.83
3|4532|TEE GALV. 4 VIAS CLASE 150|DE 1-1/2"|9.65|0.06|101|175|5.51|556.51|6.06|550.45|160.83
4|4534|TEE GALV. 4 VIAS CLASE 150|DE 2"|14.43|0.09|17|175|8.25|140.25|1.53|138.72|160.33
3|4534|TEE GALV. 4 VIAS CLASE 150|DE 2"|14.43|0.09|327|175|8.25|2697.75|29.43|2668.32|160.33
3|4538|TEE GALV. CLASE 150 REDUCIDA|DE 1/2" x 1/4"|2.32|0.01|1070|175|1.33|1423.1|10.7|1412.4|232
4|4540|TEE GALV. CLASE 150 REDUCIDA|DE 1/2" x 3/8"|2.32|0.02|44|175|1.33|58.52|0.88|57.64|116
3|4540|TEE GALV. CLASE 150 REDUCIDA|DE 1/2" x 3/8"|2.32|0.02|293|175|1.33|389.69|5.86|383.83|116
4|4542|TEE GALV. CLASE 150 REDUCIDA|DE 3/4" x 3/8"|2.32|0.03|92|175|1.33|122.36|2.76|119.6|77.33
3|4542|TEE GALV. CLASE 150 REDUCIDA|DE 3/4" x 3/8"|2.32|0.03|257|175|1.33|341.81|7.71|334.1|77.33
4|4552|TEE GALV. CLASE 150 REDUCIDA|DE 1-1/4" x 3/4"|6.22|0.06|2|175|3.55|7.1|0.12|6.98|103.67
3|4552|TEE GALV. CLASE 150 REDUCIDA|DE 1-1/4" x 3/4"|6.22|0.06|127|175|3.55|450.85|7.62|443.23|103.67
3|4554|TEE GALV. CLASE 150 REDUCIDA|DE 1-1/4" x 1"|6.22|0.06|332|175|3.55|1178.6|19.92|1158.68|103.67
4|4562|TEE GALV. CLASE 150 REDUCIDA|DE 1-1/2" x 1-1/4"|8.37|0.08|20|175|4.78|95.6|1.6|94|104.63
3|4562|TEE GALV. CLASE 150 REDUCIDA|DE 1-1/2" x 1-1/4"|8.37|0.08|31|175|4.78|148.18|2.48|145.7|104.63
4|4584|TEE GALV. CLASE 150 REDUCIDA|DE 4" x 3" REFORZADA|98.65|0.09|2|175|56.37|112.74|0.18|112.56|1096.11
3|4584|TEE GALV. CLASE 150 REDUCIDA|DE 4" x 3" REFORZADA|98.65|0.09|39|175|56.37|2198.43|3.51|2194.92|1096.11
4|4630|TEE NEGRA DE 4 VIAS CLASE 150|DE 1/2"|1.62|0.01|5|175|0.93|4.65|0.05|4.6|162
3|4632|TEE NEGRA DE 4 VIAS CLASE 150|DE 1"|4.22|0.04|27|175|2.41|65.07|1.08|63.99|105.5
4|4642|TEE NEGRA CLASE 150|DE 1/2" x 1/4"|3.44|0.01|47|175|1.97|92.59|0.47|92.12|344
3|4642|TEE NEGRA CLASE 150|DE 1/2" x 1/4"|3.44|0.01|106|175|1.97|208.82|1.06|207.76|344
3|4644|TEE NEGRA CLASE 150|DE 1/2" x 3/8"|3.44|0.04|46|175|1.97|90.62|1.84|88.78|86
4|4644|TEE NEGRA CLASE 150|DE 1/2" x 3/8"|3.44|0.04|47|175|1.97|92.59|1.88|90.71|86
3|4656|TEE NEGRA CLASE 150|DE 1-1/4" x 1/2"|5.25|0.04|141|175|3|423|5.64|417.36|131.25
4|4676|TEE NEGRA CLASE 150|DE 2" x 1-1/2"|9.53|0.08|31|175|5.45|168.95|2.48|166.47|119.13
3|4676|TEE NEGRA CLASE 150|DE 2" x 1-1/2"|9.53|0.08|1|175|5.45|5.45|0.08|5.37|119.13
4|4740|TEE P-SOLDAR ASTM-A-234 CEDULA 40|DE 1/2"|2.76|0.01|14|165|1.67|23.38|0.14|23.24|276
3|4740|TEE P-SOLDAR ASTM-A-234 CEDULA 40|DE 1/2"|2.76|0.01|211|125|2.21|466.31|2.11|464.2|276
3|4742|TEE P-SOLDAR ASTM-A-234 CEDULA 40|DE 3/4"|3.4|0.01|16|125|2.72|43.52|0.16|43.36|340
4|4742|TEE P-SOLDAR ASTM-A-234 CEDULA 40|DE 3/4"|3.4|0.01|21|165|2.06|43.26|0.21|43.05|340
4|4940|TEE PVC ROSCADO|BR-18 DE 3/4" CON REFUERZO|1.9|0.03|102|115|1.65|168.3|3.06|165.24|63.33
3|4940|TEE PVC ROSCADO|BR-18 DE 3/4" CON REFUERZO|1.9|0.03|1513|115|1.65|2496.45|45.39|2451.06|63.33
4|4942|TEE PVC ROSCADO|BR-14 DE 1" CON REFUERZO|2.49|0.05|35|115|2.17|75.95|1.75|74.2|49.8
