2005-08-31|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-08-31|430.0|7|HORAS 50%   |7|DI|14.0|
2005-08-31|430.0|8|V. HORAS 50%   |8|DI|37.63|
2005-08-31|430.0|9|HORAS 100%    |9|DI|0.0|
2005-08-31|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-08-31|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-08-31|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-08-31|430.0|55|SS-APORTE PERS.|55|DE|23.62|
2005-08-31|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-09-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-09-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-09-15|430.0|7|HORAS 50%   |7|DI|11.5|
2005-09-15|430.0|8|V. HORAS 50%   |8|DI|30.91|
2005-09-15|430.0|9|HORAS 100%    |9|DI|0.0|
2005-09-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-09-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-09-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-09-15|430.0|55|SS-APORTE PERS.|55|DE|22.99|
2005-09-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-09-30|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-09-30|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-09-30|430.0|7|HORAS 50%   |7|DI|11.0|
2005-09-30|430.0|8|V. HORAS 50%   |8|DI|29.56|
2005-09-30|430.0|9|HORAS 100%    |9|DI|0.0|
2005-09-30|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-09-30|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-09-30|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-09-30|430.0|55|SS-APORTE PERS.|55|DE|22.87|
2005-09-30|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-10-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-10-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-10-15|430.0|7|HORAS 50%   |7|DI|9.0|
2005-10-15|430.0|8|V. HORAS 50%   |8|DI|24.19|
2005-10-15|430.0|9|HORAS 100%    |9|DI|0.0|
2005-10-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-10-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-10-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-10-15|430.0|55|SS-APORTE PERS.|55|DE|22.36|
2005-10-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-10-31|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-10-31|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-10-31|430.0|7|HORAS 50%   |7|DI|13.0|
2005-10-31|430.0|8|V. HORAS 50%   |8|DI|34.94|
2005-10-31|430.0|9|HORAS 100%    |9|DI|0.0|
2005-10-31|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-10-31|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-10-31|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-10-31|430.0|55|SS-APORTE PERS.|55|DE|23.37|
2005-10-31|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-11-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-11-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-11-15|430.0|7|HORAS 50%   |7|DI|9.0|
2005-11-15|430.0|8|V. HORAS 50%   |8|DI|24.19|
2005-11-15|430.0|9|HORAS 100%    |9|DI|0.0|
2005-11-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-11-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-11-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-11-15|430.0|55|SS-APORTE PERS.|55|DE|22.36|
2005-11-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-11-30|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-11-30|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-11-30|430.0|7|HORAS 50%   |7|DI|9.5|
2005-11-30|430.0|8|V. HORAS 50%   |8|DI|25.53|
2005-11-30|430.0|9|HORAS 100%    |9|DI|0.0|
2005-11-30|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-11-30|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-11-30|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-11-30|430.0|55|SS-APORTE PERS.|55|DE|22.49|
2005-11-30|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-12-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-12-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-12-15|430.0|7|HORAS 50%   |7|DI|11.0|
2005-12-15|430.0|8|V. HORAS 50%   |8|DI|29.56|
2005-12-15|430.0|9|HORAS 100%    |9|DI|0.0|
2005-12-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-12-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-12-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-12-15|430.0|55|SS-APORTE PERS.|55|DE|22.87|
2005-12-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2005-12-31|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2005-12-31|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2005-12-31|430.0|7|HORAS 50%   |7|DI|9.0|
2005-12-31|430.0|8|V. HORAS 50%   |8|DI|24.19|
2005-12-31|430.0|9|HORAS 100%    |9|DI|0.0|
2005-12-31|430.0|10|V. HORAS 100%  |10|DI|0.0|
2005-12-31|430.0|11|DIAS VACACIONES|11|DI|0.0|
2005-12-31|430.0|12|VALOR VACACIONE|12|DI|0.0|
2005-12-31|430.0|55|SS-APORTE PERS.|55|DE|22.36|
2005-12-31|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-01-15|430.0|1|DIAS TRABAJADOS|1|DI|9.0|
2006-01-15|430.0|2|V.D. TRABAJADOS|2|DI|129.0|
2006-01-15|430.0|7|HORAS 50%   |7|DI|7.5|
2006-01-15|430.0|8|V. HORAS 50%   |8|DI|20.16|
2006-01-15|430.0|9|HORAS 100%    |9|DI|0.0|
2006-01-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-01-15|430.0|11|DIAS VACACIONES|11|DI|6.0|
2006-01-15|430.0|12|VALOR VACACIONE|12|DI|87.36|
2006-01-15|430.0|55|SS-APORTE PERS.|55|DE|22.11|
2006-01-15|430.0|61|OTROS DSCTO|59|DE|79.19|
2006-01-31|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-01-31|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-01-31|430.0|7|HORAS 50%   |7|DI|9.5|
2006-01-31|430.0|8|V. HORAS 50%   |8|DI|25.53|
2006-01-31|430.0|9|HORAS 100%    |9|DI|0.0|
2006-01-31|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-01-31|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-01-31|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-01-31|430.0|55|SS-APORTE PERS.|55|DE|22.49|
2006-01-31|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-02-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-02-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-02-15|430.0|7|HORAS 50%   |7|DI|11.5|
2006-02-15|430.0|8|V. HORAS 50%   |8|DI|30.91|
2006-02-15|430.0|9|HORAS 100%    |9|DI|0.0|
2006-02-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-02-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-02-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-02-15|430.0|55|SS-APORTE PERS.|55|DE|22.99|
2006-02-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-02-28|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-02-28|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-02-28|430.0|7|HORAS 50%   |7|DI|7.0|
2006-02-28|430.0|8|V. HORAS 50%   |8|DI|18.81|
2006-02-28|430.0|9|HORAS 100%    |9|DI|0.0|
2006-02-28|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-02-28|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-02-28|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-02-28|430.0|55|SS-APORTE PERS.|55|DE|21.86|
2006-02-28|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-03-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-03-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-03-15|430.0|7|HORAS 50%   |7|DI|10.5|
2006-03-15|430.0|8|V. HORAS 50%   |8|DI|28.22|
2006-03-15|430.0|9|HORAS 100%    |9|DI|8.5|
2006-03-15|430.0|10|V. HORAS 100%  |10|DI|30.46|
2006-03-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-03-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-03-15|430.0|55|SS-APORTE PERS.|55|DE|25.59|
2006-03-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-03-31|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-03-31|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-03-31|430.0|7|HORAS 50%   |7|DI|12.5|
2006-03-31|430.0|8|V. HORAS 50%   |8|DI|33.59|
2006-03-31|430.0|9|HORAS 100%    |9|DI|0.0|
2006-03-31|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-03-31|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-03-31|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-03-31|430.0|55|SS-APORTE PERS.|55|DE|23.24|
2006-03-31|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-04-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-04-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-04-15|430.0|7|HORAS 50%   |7|DI|9.75|
2006-04-15|430.0|8|V. HORAS 50%   |8|DI|26.2|
2006-04-15|430.0|9|HORAS 100%    |9|DI|0.0|
2006-04-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-04-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-04-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-04-15|430.0|55|SS-APORTE PERS.|55|DE|22.55|
2006-04-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-04-30|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-04-30|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-04-30|430.0|7|HORAS 50%   |7|DI|11.0|
2006-04-30|430.0|8|V. HORAS 50%   |8|DI|29.56|
2006-04-30|430.0|9|HORAS 100%    |9|DI|0.0|
2006-04-30|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-04-30|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-04-30|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-04-30|430.0|55|SS-APORTE PERS.|55|DE|22.87|
2006-04-30|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-05-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-05-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-05-15|430.0|7|HORAS 50%   |7|DI|12.0|
2006-05-15|430.0|8|V. HORAS 50%   |8|DI|32.25|
2006-05-15|430.0|9|HORAS 100%    |9|DI|0.0|
2006-05-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-05-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-05-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-05-15|430.0|55|SS-APORTE PERS.|55|DE|23.12|
2006-05-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-05-31|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-05-31|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-05-31|430.0|7|HORAS 50%   |7|DI|13.0|
2006-05-31|430.0|8|V. HORAS 50%   |8|DI|34.94|
2006-05-31|430.0|9|HORAS 100%    |9|DI|0.0|
2006-05-31|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-05-31|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-05-31|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-05-31|430.0|55|SS-APORTE PERS.|55|DE|23.37|
2006-05-31|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-06-15|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-06-15|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-06-15|430.0|7|HORAS 50%   |7|DI|11.25|
2006-06-15|430.0|8|V. HORAS 50%   |8|DI|30.23|
2006-06-15|430.0|9|HORAS 100%    |9|DI|0.0|
2006-06-15|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-06-15|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-06-15|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-06-15|430.0|55|SS-APORTE PERS.|55|DE|22.93|
2006-06-15|430.0|61|OTROS DSCTO|59|DE|0.0|
2006-06-30|430.0|1|DIAS TRABAJADOS|1|DI|15.0|
2006-06-30|430.0|2|V.D. TRABAJADOS|2|DI|215.0|
2006-06-30|430.0|7|HORAS 50%   |7|DI|14.5|
2006-06-30|430.0|8|V. HORAS 50%   |8|DI|38.97|
2006-06-30|430.0|9|HORAS 100%    |9|DI|0.0|
2006-06-30|430.0|10|V. HORAS 100%  |10|DI|0.0|
2006-06-30|430.0|11|DIAS VACACIONES|11|DI|0.0|
2006-06-30|430.0|12|VALOR VACACIONE|12|DI|0.0|
2006-06-30|430.0|55|SS-APORTE PERS.|55|DE|23.75|
2006-06-30|430.0|61|OTROS DSCTO|59|DE|0.0|
